,target,data,architecture,random_state,Gender,accuracy,f1_score,AUC_ROC,AUC_PR,balanced_accuracy_score,precision_score,recall_score,threshold,EarlyStopping,total_neurons,total_layers
23,LMCI,validation,LMCINetwork,23,"M,F",0.6967930029154519,0.6176470588235294,0.7144362075692549,0.3582786072581991,0.5570425282871635,0.5185185185185185,0.7636363636363637,0.02081374265253544,50,207462,7
362,LMCI,validation,LMCINetwork,362,"M,F",0.3294460641399417,0.48660714285714285,0.50403823644167,0.3374551664975527,0.5570425282871635,0.3224852071005917,0.990909090909091,0.023926129564642906,50,207462,7
191,LMCI,validation,LMCINetwork,191,"M,F",0.7667638483965015,0.6261682242990654,0.7251463129145532,0.3686433464494689,0.5570425282871635,0.6442307692307693,0.6090909090909091,0.04505477100610733,50,207462,7
80,LMCI,validation,LMCINetwork,80,"M,F",0.7842565597667639,0.6696428571428571,0.7572181037846273,0.40017715903859835,0.5570425282871635,0.6578947368421053,0.6818181818181818,0.048157915472984314,22,207462,7
769,LMCI,validation,LMCINetwork,769,"M,F",0.8367346938775511,0.7477477477477478,0.8150409676160748,0.46646733368672144,0.5570425282871635,0.7410714285714286,0.7545454545454545,0.0340375155210495,50,207462,7
328,LMCI,validation,LMCINetwork,328,"M,F",0.8134110787172012,0.6701030927835051,0.7546820132657043,0.4272572665429808,0.5570425282871635,0.7738095238095238,0.5909090909090909,0.05521503463387489,50,207462,7
204,LMCI,validation,LMCINetwork,204,"M,F",0.8250728862973761,0.7272727272727273,0.7992586812329302,0.45030479724357275,0.5570425282871635,0.7272727272727273,0.7272727272727273,0.03027716837823391,50,207462,7
281,LMCI,validation,LMCINetwork,281,"M,F",0.8046647230320699,0.6940639269406392,0.7746390948107686,0.4229413724264876,0.5570425282871635,0.6972477064220184,0.6909090909090909,0.22386780381202698,21,207462,7
841,LMCI,validation,LMCINetwork,841,"M,F",0.8309037900874635,0.7264150943396226,0.7963519313304722,0.4548562282055679,0.5570425282871635,0.7549019607843137,0.7,0.7100670337677002,50,207462,7
31,LMCI,validation,LMCINetwork,31,"M,F",0.43731778425655976,0.5038560411311054,0.5570425282871635,0.3178747885133665,0.5570425282871635,0.35125448028673834,0.8909090909090909,0.008402721025049686,50,207462,7
